Date,Year,Month,Geopolitical_Zone,State,Rainfall_mm,Rainy_Days,Max_Daily_Rainfall_mm,Rainfall_Intensity,Drought_Index,Flood_Risk_Index
2016-10-01,2016,10,North-West,Sokoto,10.9,2,3.8,5.45,0.436,0.197
2016-11-01,2016,11,North-West,Sokoto,0.0,0,0.0,0.0,1.0,0.0
2016-12-01,2016,12,North-West,Sokoto,0.0,0,0.0,0.0,1.0,0.0
2017-01-01,2017,1,North-West,Sokoto,0.0,0,0.0,0.0,1.0,0.0
2017-02-01,2017,2,North-West,Sokoto,0.0,0,0.0,0.0,1.0,0.0
2017-03-01,2017,3,North-West,Sokoto,0.2,0,0.1,0.2,0.869,0.065
2017-04-01,2017,4,North-West,Sokoto,8.4,2,3.7,4.2,0.0,0.465
2017-05-01,2017,5,North-West,Sokoto,68.3,14,27.1,4.88,0.0,0.619
2017-06-01,2017,6,North-West,Sokoto,130.3,26,49.8,5.01,0.0,0.532
2017-07-01,2017,7,North-West,Sokoto,260.5,30,103.9,8.68,0.0,0.609
2017-08-01,2017,8,North-West,Sokoto,199.0,30,61.8,6.63,0.152,0.263
2017-09-01,2017,9,North-West,Sokoto,46.7,9,15.7,5.19,0.647,0.119
2017-10-01,2017,10,North-West,Sokoto,5.9,1,2.8,5.9,0.694,0.145
2017-11-01,2017,11,North-West,Sokoto,0.0,0,0.0,0.0,1.0,0.0
2017-12-01,2017,12,North-West,Sokoto,0.0,0,0.0,0.0,1.0,0.0
2018-01-01,2018,1,North-West,Sokoto,0.0,0,0.0,0.0,1.0,0.0
2018-02-01,2018,2,North-West,Sokoto,0.0,0,0.0,0.0,1.0,0.0
2018-03-01,2018,3,North-West,Sokoto,0.2,0,0.1,0.2,0.869,0.065
2018-04-01,2018,4,North-West,Sokoto,0.4,0,0.2,0.4,0.95,0.025
2018-05-01,2018,5,North-West,Sokoto,71.5,14,34.4,5.11,0.0,0.786
2018-06-01,2018,6,North-West,Sokoto,103.8,21,42.2,4.94,0.0,0.451
2018-07-01,2018,7,North-West,Sokoto,125.7,25,41.7,5.03,0.263,0.245
2018-08-01,2018,8,North-West,Sokoto,269.2,30,94.3,8.97,0.0,0.402
2018-09-01,2018,9,North-West,Sokoto,134.4,27,57.9,4.98,0.0,0.438
2018-10-01,2018,10,North-West,Sokoto,48.4,10,18.4,4.84,0.0,0.953
2018-11-01,2018,11,North-West,Sokoto,0.0,0,0.0,0.0,1.0,0.0
2018-12-01,2018,12,North-West,Sokoto,0.0,0,0.0,0.0,1.0,0.0
2019-01-01,2019,1,North-West,Sokoto,0.0,0,0.0,0.0,1.0,0.0
2019-02-01,2019,2,North-West,Sokoto,0.0,0,0.0,0.0,1.0,0.0
2019-03-01,2019,3,North-West,Sokoto,0.8,0,0.4,0.8,0.477,0.262
2019-04-01,2019,4,North-West,Sokoto,0.2,0,0.1,0.2,0.975,0.013
2019-05-01,2019,5,North-West,Sokoto,27.5,6,10.6,4.58,0.372,0.242
2019-06-01,2019,6,North-West,Sokoto,78.3,16,35.0,4.89,0.164,0.374
2019-07-01,2019,7,North-West,Sokoto,130.3,26,49.5,5.01,0.236,0.29
2019-08-01,2019,8,North-West,Sokoto,541.4,30,234.4,18.05,0.0,0.999
2019-09-01,2019,9,North-West,Sokoto,206.4,30,99.1,6.88,0.0,0.749
2019-10-01,2019,10,North-West,Sokoto,101.8,20,38.8,5.09,0.0,1.0
2019-11-01,2019,11,North-West,Sokoto,1.5,0,0.6,1.5,0.0,1.0
2019-12-01,2019,12,North-West,Sokoto,0.0,0,0.0,0.0,1.0,0.0
2020-01-01,2020,1,North-West,Sokoto,0.0,0,0.0,0.0,1.0,0.0
2020-02-01,2020,2,North-West,Sokoto,0.0,0,0.0,0.0,1.0,0.0
2020-03-01,2020,3,North-West,Sokoto,3.0,1,1.4,3.0,0.0,0.915
2020-04-01,2020,4,North-West,Sokoto,27.8,6,13.0,4.63,0.0,1.0
2020-05-01,2020,5,North-West,Sokoto,52.0,10,25.4,5.2,0.0,0.58
2020-06-01,2020,6,North-West,Sokoto,133.5,27,66.7,4.94,0.0,0.712
2020-07-01,2020,7,North-West,Sokoto,295.9,30,138.9,9.86,0.0,0.815
2020-08-01,2020,8,North-West,Sokoto,419.3,30,152.7,13.98,0.0,0.651
2020-09-01,2020,9,North-West,Sokoto,173.2,30,56.5,5.77,0.0,0.427
2020-10-01,2020,10,North-West,Sokoto,40.6,8,20.2,5.08,0.0,1.0
2020-11-01,2020,11,North-West,Sokoto,0.1,0,0.0,0.1,0.541,0.0
2020-12-01,2020,12,North-West,Sokoto,0.0,0,0.0,0.0,1.0,0.0
2021-01-01,2021,1,North-West,Sokoto,0.0,0,0.0,0.0,1.0,0.0
2021-02-01,2021,2,North-West,Sokoto,0.0,0,0.0,0.0,1.0,0.0
2021-03-01,2021,3,North-West,Sokoto,0.1,0,0.0,0.1,0.935,0.0
2021-04-01,2021,4,North-West,Sokoto,0.7,0,0.3,0.7,0.912,0.038
2021-05-01,2021,5,North-West,Sokoto,6.6,1,2.1,6.6,0.849,0.048
2021-06-01,2021,6,North-West,Sokoto,90.4,18,36.6,5.02,0.034,0.391
2021-07-01,2021,7,North-West,Sokoto,262.5,30,79.2,8.75,0.0,0.464
2021-08-01,2021,8,North-West,Sokoto,309.5,30,103.7,10.32,0.0,0.442
2021-09-01,2021,9,North-West,Sokoto,568.2,30,246.2,18.94,0.0,1.0
2021-10-01,2021,10,North-West,Sokoto,10.5,2,4.4,5.25,0.456,0.228
2021-11-01,2021,11,North-West,Sokoto,0.0,0,0.0,0.0,1.0,0.0
2021-12-01,2021,12,North-West,Sokoto,0.0,0,0.0,0.0,1.0,0.0
2022-01-01,2022,1,North-West,Sokoto,0.1,0,0.0,0.1,0.0,0.0
2022-02-01,2022,2,North-West,Sokoto,0.0,0,0.0,0.0,1.0,0.0
2022-03-01,2022,3,North-West,Sokoto,0.0,0,0.0,0.0,1.0,0.0
2022-04-01,2022,4,North-West,Sokoto,37.2,7,16.6,5.31,0.0,1.0
2022-05-01,2022,5,North-West,Sokoto,265.9,30,86.8,8.86,0.0,1.0
2022-06-01,2022,6,North-West,Sokoto,192.1,30,80.8,6.4,0.0,0.863
2022-07-01,2022,7,North-West,Sokoto,164.2,30,54.2,5.47,0.037,0.318
2022-08-01,2022,8,North-West,Sokoto,283.4,30,132.2,9.45,0.0,0.564
2022-09-01,2022,9,North-West,Sokoto,193.4,30,77.4,6.45,0.0,0.585
2022-10-01,2022,10,North-West,Sokoto,20.4,4,7.8,5.1,0.0,0.404
2022-11-01,2022,11,North-West,Sokoto,0.0,0,0.0,0.0,1.0,0.0
2022-12-01,2022,12,North-West,Sokoto,0.0,0,0.0,0.0,1.0,0.0
2023-01-01,2023,1,North-West,Sokoto,0.0,0,0.0,0.0,1.0,0.0
2023-02-01,2023,2,North-West,Sokoto,0.0,0,0.0,0.0,1.0,0.0
2023-03-01,2023,3,North-West,Sokoto,0.4,0,0.2,0.4,0.738,0.131
2023-04-01,2023,4,North-West,Sokoto,8.1,2,3.3,4.05,0.0,0.415
2023-05-01,2023,5,North-West,Sokoto,87.7,18,30.2,4.87,0.0,0.69
2023-06-01,2023,6,North-West,Sokoto,90.8,18,34.9,5.04,0.03,0.373
2023-07-01,2023,7,North-West,Sokoto,205.9,30,62.2,6.86,0.0,0.365
2023-08-01,2023,8,North-West,Sokoto,171.8,30,75.1,5.73,0.268,0.32
2023-09-01,2023,9,North-West,Sokoto,201.5,30,63.5,6.72,0.0,0.48
2023-10-01,2023,10,North-West,Sokoto,22.2,4,9.8,5.55,0.0,0.507
2023-11-01,2023,11,North-West,Sokoto,1.5,0,0.6,1.5,0.0,1.0
2023-12-01,2023,12,North-West,Sokoto,0.0,0,0.0,0.0,1.0,0.0
1990-01-01,1990,1,North-West,Zamfara,0.0,0,0.0,0.0,1.0,0.0
1990-02-01,1990,2,North-West,Zamfara,0.0,0,0.0,0.0,1.0,0.0
1990-03-01,1990,3,North-West,Zamfara,0.0,0,0.0,0.0,1.0,0.0
1990-04-01,1990,4,North-West,Zamfara,38.5,8,12.5,4.81,0.0,0.5
1990-05-01,1990,5,North-West,Zamfara,113.2,23,44.3,4.92,0.0,0.6
1990-06-01,1990,6,North-West,Zamfara,106.7,21,32.1,5.08,0.057,0.284
1990-07-01,1990,7,North-West,Zamfara,199.2,30,84.4,6.64,0.0,0.466
1990-08-01,1990,8,North-West,Zamfara,161.5,30,64.1,5.38,0.265,0.292
1990-09-01,1990,9,North-West,Zamfara,139.1,28,54.3,4.97,0.19,0.316
1990-10-01,1990,10,North-West,Zamfara,40.8,8,13.0,5.1,0.149,0.271
1990-11-01,1990,11,North-West,Zamfara,0.0,0,0.0,0.0,1.0,0.0
1990-12-01,1990,12,North-West,Zamfara,0.9,0,0.4,0.9,0.0,1.0
1991-01-01,1991,1,North-West,Zamfara,0.0,0,0.0,0.0,1.0,0.0
1991-02-01,1991,2,North-West,Zamfara,0.8,0,0.4,0.8,0.0,1.0
1991-03-01,1991,3,North-West,Zamfara,3.8,1,1.7,3.8,0.0,1.0
1991-04-01,1991,4,North-West,Zamfara,40.3,8,15.0,5.04,0.0,0.6
1991-05-01,1991,5,North-West,Zamfara,176.6,30,54.7,5.89,0.0,0.741
1991-06-01,1991,6,North-West,Zamfara,127.1,25,51.7,5.08,0.0,0.457
1991-07-01,1991,7,North-West,Zamfara,209.0,30,87.8,6.97,0.0,0.485
1991-08-01,1991,8,North-West,Zamfara,228.8,30,88.6,7.63,0.0,0.403
1991-09-01,1991,9,North-West,Zamfara,130.5,26,57.2,5.02,0.24,0.333
